predicted_label,prediction_prob,defense_action
1,0.9997087,block_ip
1,0.99976796,block_ip
1,0.9999378,block_ip
1,0.99938154,block_ip
1,0.9997359,block_ip
0,4.191054e-05,allow
0,0.000119857395,allow
0,4.348613e-05,allow
1,0.999858,block_ip
1,0.9993482,block_ip
1,0.9999393,block_ip
1,0.9995252,block_ip
0,8.949864e-06,allow
1,0.9998778,block_ip
0,1.1394274e-05,allow
1,0.9999566,block_ip
0,4.5496294e-05,allow
1,0.9997855,block_ip
1,0.9998091,block_ip
1,0.99885523,block_ip
0,2.8573364e-05,allow
1,0.99981195,block_ip
0,4.9888025e-05,allow
0,0.00011632727,allow
0,5.956391e-05,allow
0,3.8703787e-05,allow
1,0.999572,block_ip
0,1.3204917e-05,allow
1,0.9998865,block_ip
1,0.999897,block_ip
1,0.9999318,block_ip
1,0.99984634,block_ip
1,0.9992435,block_ip
1,0.99976224,block_ip
1,0.99992883,block_ip
1,0.99990594,block_ip
0,0.0003777429,allow
0,1.7588362e-05,allow
1,0.9992481,block_ip
1,0.99996746,block_ip
0,0.013603043,allow
1,0.9998419,block_ip
1,0.9998784,block_ip
0,0.00010229059,allow
1,0.9998833,block_ip
0,1.2146822e-05,allow
0,0.00020545893,allow
0,6.8154375e-05,allow
1,0.99978477,block_ip
1,0.9999572,block_ip
1,0.99978954,block_ip
1,0.9999386,block_ip
1,0.99994373,block_ip
0,2.4001869e-05,allow
0,6.8397494e-05,allow
0,2.6363901e-05,allow
1,0.9999167,block_ip
1,0.99996614,block_ip
1,0.9999528,block_ip
1,0.99878937,block_ip
1,0.9998319,block_ip
0,0.001078902,allow
0,1.1394025e-05,allow
0,4.3309086e-05,allow
0,5.859797e-05,allow
1,0.99932396,block_ip
1,0.9998441,block_ip
0,2.7611211e-05,allow
0,5.9600326e-05,allow
0,1.4769333e-05,allow
1,0.99951875,block_ip
0,7.205996e-05,allow
1,0.99996984,block_ip
1,0.9999647,block_ip
1,0.999731,block_ip
0,0.0005281873,allow
0,2.3779028e-05,allow
0,3.4579865e-05,allow
0,1.0641586e-05,allow
0,0.00059520593,allow
0,0.00027368878,allow
1,0.99955136,block_ip
1,0.999969,block_ip
1,0.9998109,block_ip
1,0.99987197,block_ip
0,3.0310877e-05,allow
1,0.9999523,block_ip
1,0.99996364,block_ip
0,6.839788e-05,allow
0,1.971088e-05,allow
1,0.9999089,block_ip
1,0.9998318,block_ip
1,0.9998977,block_ip
1,0.9999689,block_ip
1,0.9998411,block_ip
0,3.3149325e-05,allow
1,0.99940073,block_ip
0,0.0004510214,allow
0,0.000110842615,allow
1,0.999907,block_ip
0,7.477774e-05,allow
0,4.9461683e-05,allow
1,0.999762,block_ip
0,1.7368657e-05,allow
1,0.9999566,block_ip
0,5.4266646e-05,allow
0,7.97233e-06,allow
0,2.1311167e-05,allow
1,0.9999651,block_ip
0,1.7586131e-05,allow
0,2.2899754e-05,allow
0,0.000105409665,allow
1,0.99989283,block_ip
1,0.9998797,block_ip
1,0.9998559,block_ip
0,4.0475945e-05,allow
0,2.449573e-05,allow
0,1.080396e-05,allow
0,4.464317e-05,allow
0,5.302095e-05,allow
1,0.99996054,block_ip
1,0.9999527,block_ip
1,0.99995875,block_ip
0,2.209202e-05,allow
1,0.99984574,block_ip
1,0.9994686,block_ip
1,0.99990964,block_ip
1,0.9995732,block_ip
1,0.99975747,block_ip
1,0.9999684,block_ip
1,0.99995327,block_ip
1,0.99990726,block_ip
1,0.9999423,block_ip
1,0.9999467,block_ip
0,3.3950208e-05,allow
1,0.9997602,block_ip
1,0.99948347,block_ip
1,0.9995408,block_ip
0,1.7033535e-05,allow
0,9.65759e-05,allow
0,8.826721e-06,allow
1,0.99973816,block_ip
0,1.9988805e-05,allow
1,0.9999559,block_ip
1,0.9999646,block_ip
1,0.9994382,block_ip
1,0.99992335,block_ip
0,0.0007853564,allow
1,0.9999627,block_ip
1,0.99971265,block_ip
0,1.9369227e-05,allow
0,5.3584965e-05,allow
1,0.9999349,block_ip
1,0.99971646,block_ip
0,2.5756193e-05,allow
0,0.00016978155,allow
0,0.000472708,allow
0,1.8719944e-05,allow
0,2.549092e-05,allow
1,0.99977404,block_ip
0,2.2483951e-05,allow
1,0.9993486,block_ip
1,0.99989307,block_ip
1,0.9999571,block_ip
1,0.9999318,block_ip
1,0.9999584,block_ip
0,0.00012434411,allow
1,0.999956,block_ip
1,0.999647,block_ip
1,0.99992514,block_ip
1,0.9999665,block_ip
1,0.9999516,block_ip
0,1.3527085e-05,allow
0,2.882939e-05,allow
1,0.99996483,block_ip
1,0.99890506,block_ip
0,1.7704513e-05,allow
0,0.005645821,allow
1,0.99992466,block_ip
0,5.294031e-05,allow
1,0.9970427,block_ip
0,3.2236356e-05,allow
1,0.9998996,block_ip
0,2.4949286e-05,allow
0,5.0225703e-05,allow
0,1.2167598e-05,allow
0,4.766087e-05,allow
1,0.9998722,block_ip
0,4.6998797e-05,allow
1,0.999887,block_ip
1,0.9999443,block_ip
0,4.2109088e-05,allow
0,0.00031848167,allow
0,2.4328738e-05,allow
1,0.9996131,block_ip
0,8.406479e-05,allow
0,4.9835053e-05,allow
0,1.0162638e-05,allow
0,3.5845434e-05,allow
1,0.99996734,block_ip
1,0.9999591,block_ip
1,0.9997577,block_ip
1,0.99989927,block_ip
1,0.9999325,block_ip
1,0.9998498,block_ip
1,0.9999064,block_ip
0,0.0010956733,allow
0,6.860365e-05,allow
0,1.2996986e-05,allow
1,0.99995947,block_ip
1,0.9999511,block_ip
1,0.9996025,block_ip
1,0.999416,block_ip
1,0.99990046,block_ip
1,0.99992657,block_ip
0,3.6132144e-05,allow
1,0.99992764,block_ip
1,0.99987817,block_ip
1,0.99989176,block_ip
0,3.302453e-05,allow
1,0.9999249,block_ip
1,0.9998977,block_ip
0,2.9460934e-05,allow
0,0.00021870117,allow
0,7.528244e-05,allow
1,0.99990726,block_ip
0,3.2619635e-05,allow
1,0.99707377,block_ip
0,0.006521341,allow
1,0.9998822,block_ip
1,0.9998518,block_ip
1,0.99986815,block_ip
1,0.9999057,block_ip
0,8.357477e-06,allow
0,2.7522958e-05,allow
1,0.99996066,block_ip
0,8.304169e-05,allow
1,0.99995565,block_ip
0,1.120237e-05,allow
1,0.99993896,block_ip
1,0.99992657,block_ip
1,0.9999659,block_ip
1,0.9998814,block_ip
0,1.4349432e-05,allow
1,0.9998803,block_ip
0,7.995774e-06,allow
0,2.5993424e-05,allow
0,2.1271066e-05,allow
0,0.00011675033,allow
0,2.2144899e-05,allow
1,0.99983764,block_ip
1,0.9999547,block_ip
1,0.9999176,block_ip
1,0.9999012,block_ip
0,2.7286496e-05,allow
1,0.9999299,block_ip
1,0.99976796,block_ip
1,0.9998319,block_ip
1,0.999959,block_ip
1,0.99969876,block_ip
1,0.9997929,block_ip
1,0.9994729,block_ip
1,0.9999349,block_ip
1,0.99990165,block_ip
1,0.9999453,block_ip
0,9.6252916e-05,allow
1,0.9998939,block_ip
0,0.00017377165,allow
1,0.9997497,block_ip
0,3.6952402e-05,allow
1,0.9998472,block_ip
0,1.4822358e-05,allow
1,0.9998696,block_ip
1,0.99994373,block_ip
0,1.939958e-05,allow
0,7.561311e-05,allow
1,0.99936813,block_ip
0,9.551223e-05,allow
0,0.0003257214,allow
0,4.5575805e-05,allow
1,0.9999647,block_ip
0,0.00043184898,allow
1,0.99994564,block_ip
1,0.9999583,block_ip
0,0.00011725307,allow
0,9.829492e-05,allow
1,0.99992263,block_ip
0,8.721069e-05,allow
1,0.99992573,block_ip
0,4.620642e-05,allow
0,7.9764e-05,allow
1,0.9999038,block_ip
0,0.00021927536,allow
1,0.99986506,block_ip
1,0.9999523,block_ip
1,0.9999484,block_ip
1,0.99993193,block_ip
1,0.99763775,block_ip
0,0.00011762441,allow
1,0.99995625,block_ip
0,2.3676906e-05,allow
1,0.999894,block_ip
0,4.5903114e-05,allow
0,2.5568268e-05,allow
0,2.4714749e-05,allow
0,1.9053688e-05,allow
0,5.48392e-05,allow
1,0.9997162,block_ip
0,2.5923242e-05,allow
0,0.00012848916,allow
1,0.9997174,block_ip
0,4.450663e-05,allow
1,0.9998623,block_ip
0,1.31840925e-05,allow
0,9.507514e-05,allow
1,0.9999579,block_ip
0,9.994421e-06,allow
0,1.9369227e-05,allow
0,4.6425495e-05,allow
1,0.9998801,block_ip
0,3.5961333e-05,allow
0,2.7909646e-05,allow
1,0.99988353,block_ip
1,0.9999387,block_ip
0,5.7681398e-05,allow
1,0.9998528,block_ip
0,3.741472e-05,allow
0,3.2908778e-05,allow
0,0.00012244377,allow
0,7.298959e-05,allow
1,0.9997297,block_ip
0,2.6044612e-05,allow
1,0.99984825,block_ip
1,0.99966,block_ip
0,2.573633e-05,allow
0,4.1970256e-05,allow
1,0.9997873,block_ip
0,1.0775407e-05,allow
0,9.343986e-05,allow
0,2.3139764e-05,allow
0,1.986513e-05,allow
0,2.4290672e-05,allow
1,0.9999279,block_ip
0,2.0461195e-05,allow
1,0.9999554,block_ip
1,0.9999399,block_ip
0,7.882081e-05,allow
1,0.99863285,block_ip
1,0.99995005,block_ip
1,0.9999678,block_ip
0,1.9988805e-05,allow
0,1.9567062e-05,allow
1,0.99990356,block_ip
1,0.9999647,block_ip
0,5.3846157e-05,allow
1,0.9999646,block_ip
0,2.8051978e-05,allow
1,0.99984145,block_ip
0,3.1919255e-05,allow
0,0.0002770477,allow
1,0.99986446,block_ip
1,0.9999484,block_ip
1,0.99995005,block_ip
0,1.1061179e-05,allow
1,0.9999343,block_ip
0,2.1608565e-05,allow
0,0.00013747886,allow
0,1.8248675e-05,allow
1,0.99961203,block_ip
0,0.001873176,allow
1,0.9999155,block_ip
1,0.99794155,block_ip
1,0.9999616,block_ip
0,1.9988805e-05,allow
1,0.99987364,block_ip
1,0.999966,block_ip
1,0.9999317,block_ip
1,0.99993193,block_ip
0,2.1749729e-05,allow
1,0.999951,block_ip
0,2.6284197e-05,allow
0,0.011491573,allow
1,0.99993587,block_ip
0,2.7665956e-05,allow
1,0.99993026,block_ip
0,4.3095304e-05,allow
0,4.147854e-05,allow
1,0.99996936,block_ip
0,3.1667456e-05,allow
0,1.1266309e-05,allow
0,6.355097e-05,allow
1,0.9998405,block_ip
0,5.718901e-05,allow
1,0.9999708,block_ip
1,0.9999641,block_ip
1,0.9998927,block_ip
1,0.99990225,block_ip
0,2.595738e-05,allow
1,0.99994314,block_ip
0,2.4290672e-05,allow
0,1.9830586e-05,allow
1,0.99993753,block_ip
1,0.99996006,block_ip
0,2.181612e-05,allow
1,0.99990964,block_ip
0,0.00035462648,allow
1,0.9998267,block_ip
0,2.772369e-05,allow
1,0.99994993,block_ip
1,0.9999125,block_ip
0,2.6122094e-05,allow
1,0.99995744,block_ip
1,0.99989843,block_ip
0,1.9375248e-05,allow
1,0.99995303,block_ip
0,0.0018359753,allow
0,0.0003333493,allow
0,5.8534803e-05,allow
1,0.9999614,block_ip
1,0.99992824,block_ip
1,0.99988353,block_ip
1,0.99965155,block_ip
1,0.9999552,block_ip
0,1.3213093e-05,allow
1,0.9999113,block_ip
0,1.8377228e-05,allow
1,0.99975234,block_ip
0,1.51265085e-05,allow
1,0.9999616,block_ip
0,3.959484e-05,allow
1,0.99981207,block_ip
1,0.9989009,block_ip
0,3.341696e-05,allow
1,0.99996746,block_ip
1,0.99993503,block_ip
0,0.0009954975,allow
1,0.9998343,block_ip
1,0.99981195,block_ip
0,0.0002734723,allow
1,0.9999658,block_ip
0,1.2781439e-05,allow
1,0.99984515,block_ip
0,0.0014834624,allow
1,0.999912,block_ip
1,0.99978393,block_ip
0,3.235604e-05,allow
1,0.9998839,block_ip
0,5.907223e-05,allow
1,0.99992216,block_ip
0,2.3484637e-05,allow
1,0.99994385,block_ip
0,3.184416e-05,allow
0,2.0696578e-05,allow
1,0.99996316,block_ip
0,4.1438685e-05,allow
1,0.99993443,block_ip
1,0.99990463,block_ip
0,2.575887e-05,allow
0,3.7184363e-05,allow
1,0.99994123,block_ip
0,0.0009054957,allow
1,0.99982613,block_ip
1,0.9999379,block_ip
1,0.99995065,block_ip
0,4.4086322e-05,allow
1,0.9996457,block_ip
1,0.99980336,block_ip
0,1.1040882e-05,allow
1,0.9999418,block_ip
1,0.999954,block_ip
1,0.9995753,block_ip
1,0.99995863,block_ip
1,0.999966,block_ip
0,3.4497323e-05,allow
1,0.99931824,block_ip
1,0.99996686,block_ip
0,2.9398238e-05,allow
1,0.99769884,block_ip
0,3.5291305e-05,allow
1,0.9999528,block_ip
1,0.99982256,block_ip
1,0.9996811,block_ip
1,0.9999211,block_ip
0,2.9740053e-05,allow
1,0.9998405,block_ip
0,1.6844759e-05,allow
1,0.9996747,block_ip
0,4.076943e-05,allow
0,8.099729e-05,allow
1,0.9998536,block_ip
0,4.1016316e-05,allow
0,1.1152611e-05,allow
1,0.9999523,block_ip
1,0.99992394,block_ip
1,0.99993074,block_ip
1,0.99994004,block_ip
0,1.811036e-05,allow
1,0.99995625,block_ip
1,0.9997476,block_ip
1,0.9999641,block_ip
1,0.9998845,block_ip
1,0.999962,block_ip
0,1.8848437e-05,allow
0,2.9212333e-05,allow
0,0.00044646682,allow
0,0.00026901194,allow
1,0.99987066,block_ip
0,5.5503213e-05,allow
1,0.9999515,block_ip
1,0.99988127,block_ip
0,5.4720775e-05,allow
1,0.9998652,block_ip
0,3.2343793e-05,allow
0,3.7560756e-05,allow
1,0.9999192,block_ip
1,0.9997805,block_ip
0,1.9471996e-05,allow
1,0.9999162,block_ip
1,0.9999287,block_ip
0,2.3793002e-05,allow
0,5.396645e-05,allow
1,0.9999479,block_ip
0,9.153361e-05,allow
0,9.750133e-05,allow
0,7.956118e-05,allow
0,6.858795e-05,allow
1,0.99996483,block_ip
0,2.0885114e-05,allow
0,6.947366e-05,allow
0,2.2383485e-05,allow
1,0.9999534,block_ip
1,0.9999342,block_ip
1,0.99995196,block_ip
0,1.640578e-05,allow
1,0.9999267,block_ip
1,0.9999099,block_ip
1,0.99992144,block_ip
1,0.99954295,block_ip
0,1.2652402e-05,allow
1,0.9995467,block_ip
0,9.517495e-06,allow
1,0.99971753,block_ip
0,2.5993424e-05,allow
0,2.0318394e-05,allow
1,0.9999349,block_ip
0,1.7211898e-05,allow
1,0.9999281,block_ip
0,2.0580199e-05,allow
0,0.00012439689,allow
0,7.360622e-05,allow
0,1.6018703e-05,allow
1,0.99995613,block_ip
0,0.00021631601,allow
0,3.47158e-05,allow
1,0.9998679,block_ip
0,0.00012064308,allow
1,0.9999578,block_ip
1,0.999967,block_ip
0,7.706362e-06,allow
0,0.002229289,allow
0,4.1890962e-05,allow
1,0.99996364,block_ip
0,0.00037215912,allow
1,0.9998963,block_ip
1,0.9999385,block_ip
1,0.99995744,block_ip
0,0.00029614847,allow
1,0.99994767,block_ip
1,0.9998605,block_ip
1,0.99971,block_ip
0,4.4362052e-05,allow
1,0.99993,block_ip
1,0.9999726,block_ip
0,1.4171618e-05,allow
0,1.8218123e-05,allow
0,1.4809388e-05,allow
0,1.469267e-05,allow
0,3.2152264e-05,allow
0,1.1183615e-05,allow
0,8.211015e-06,allow
0,1.7517854e-05,allow
0,0.00011745549,allow
0,2.4990028e-05,allow
0,2.1475216e-05,allow
0,2.169355e-05,allow
0,1.9369227e-05,allow
1,0.9999484,block_ip
0,2.5766882e-05,allow
0,6.995538e-05,allow
0,2.9326413e-05,allow
0,3.506192e-05,allow
0,1.4090451e-05,allow
0,0.00016487762,allow
0,8.1845305e-05,allow
0,8.7951645e-05,allow
1,0.9995566,block_ip
0,8.777814e-06,allow
1,0.9999628,block_ip
1,0.99959797,block_ip
1,0.9999522,block_ip
1,0.9999449,block_ip
0,2.3591148e-05,allow
1,0.99994826,block_ip
1,0.999749,block_ip
0,8.782144e-06,allow
0,2.9589017e-05,allow
1,0.9997348,block_ip
0,4.7723406e-05,allow
0,2.7768754e-05,allow
1,0.99983823,block_ip
0,7.369134e-05,allow
0,1.6723385e-05,allow
0,2.8222556e-05,allow
1,0.9998103,block_ip
0,7.7147284e-05,allow
0,2.0195646e-05,allow
1,0.99990547,block_ip
1,0.99995005,block_ip
0,0.00015074009,allow
0,0.00010949135,allow
0,2.8144772e-05,allow
1,0.9999664,block_ip
1,0.9998517,block_ip
0,8.748022e-05,allow
1,0.999894,block_ip
1,0.9998436,block_ip
1,0.99995947,block_ip
0,1.9509858e-05,allow
1,0.9999232,block_ip
0,0.00047192728,allow
0,3.3502954e-05,allow
1,0.99990904,block_ip
0,0.000115893046,allow
1,0.9998348,block_ip
0,1.4722799e-05,allow
0,0.00011519143,allow
1,0.99990976,block_ip
1,0.99993277,block_ip
1,0.9998965,block_ip
0,9.9193685e-06,allow
1,0.99997187,block_ip
0,4.0208182e-05,allow
1,0.99994004,block_ip
0,6.01367e-05,allow
1,0.99996114,block_ip
0,2.9379908e-05,allow
0,1.2780525e-05,allow
0,3.296255e-05,allow
1,0.99994767,block_ip
0,9.918233e-06,allow
0,7.808303e-05,allow
0,2.5482681e-05,allow
1,0.99992776,block_ip
1,0.9997863,block_ip
1,0.99994373,block_ip
0,2.9282259e-05,allow
0,1.920873e-05,allow
0,7.528539e-05,allow
0,4.3267846e-05,allow
1,0.9528819,block_ip
1,0.99992526,block_ip
0,2.4457077e-05,allow
1,0.9999404,block_ip
1,0.99959475,block_ip
0,1.5045009e-05,allow
1,0.9999585,block_ip
1,0.9998554,block_ip
1,0.9998894,block_ip
0,1.2578964e-05,allow
0,3.0401836e-05,allow
1,0.99974436,block_ip
0,4.4461834e-05,allow
1,0.9999548,block_ip
1,0.9998636,block_ip
1,0.99995995,block_ip
1,0.99967575,block_ip
1,0.9998292,block_ip
1,0.99984145,block_ip
1,0.9999583,block_ip
0,2.6573913e-05,allow
1,0.99948776,block_ip
0,0.0005061443,allow
0,0.00068085216,allow
1,0.9999591,block_ip
1,0.9998758,block_ip
0,0.00011313184,allow
1,0.9999647,block_ip
0,1.3333153e-05,allow
0,0.00012368166,allow
1,0.9999552,block_ip
0,1.911351e-05,allow
1,0.99888784,block_ip
1,0.9995203,block_ip
0,1.754104e-05,allow
0,0.001123732,allow
1,0.9999335,block_ip
1,0.99994016,block_ip
0,0.00043474569,allow
0,1.8348474e-05,allow
0,0.0010085626,allow
0,0.00011250251,allow
0,0.00011334413,allow
0,5.5470413e-05,allow
0,1.2656566e-05,allow
0,0.0005197416,allow
0,2.193066e-05,allow
0,3.4965353e-05,allow
0,1.6137934e-05,allow
0,3.2125234e-05,allow
0,0.00024332658,allow
0,2.3105385e-05,allow
0,0.00028007396,allow
1,0.9999535,block_ip
0,1.0644713e-05,allow
0,2.0090129e-05,allow
1,0.9999186,block_ip
1,0.9994867,block_ip
0,2.183831e-05,allow
0,8.285106e-05,allow
0,4.385988e-05,allow
1,0.999959,block_ip
0,1.5656966e-05,allow
0,0.00024871028,allow
0,2.2703292e-05,allow
0,4.863377e-05,allow
0,2.2101922e-05,allow
1,0.9998789,block_ip
1,0.999969,block_ip
0,3.870061e-05,allow
0,0.00015479008,allow
1,0.9999484,block_ip
1,0.99975413,block_ip
0,4.1092193e-05,allow
0,1.6521935e-05,allow
1,0.9999566,block_ip
0,2.0431538e-05,allow
1,0.9999268,block_ip
0,4.4352873e-05,allow
1,0.9999609,block_ip
0,8.2148064e-05,allow
1,0.99883944,block_ip
0,1.5594112e-05,allow
0,0.0048313444,allow
0,1.1322513e-05,allow
1,0.9992318,block_ip
1,0.9998472,block_ip
1,0.9999571,block_ip
0,3.3355987e-05,allow
1,0.999749,block_ip
1,0.999826,block_ip
0,1.5035096e-05,allow
0,0.00014075956,allow
1,0.99598145,block_ip
1,0.9999385,block_ip
1,0.9999522,block_ip
1,0.99992263,block_ip
1,0.9996822,block_ip
1,0.9999217,block_ip
1,0.99982244,block_ip
1,0.99984074,block_ip
0,1.2081352e-05,allow
0,5.0635204e-05,allow
0,5.5107717e-05,allow
1,0.99995434,block_ip
0,8.3869945e-06,allow
1,0.9999368,block_ip
1,0.9998448,block_ip
0,7.518208e-05,allow
0,1.4562769e-05,allow
0,4.6309648e-05,allow
1,0.9999205,block_ip
0,0.00037026213,allow
0,2.0741609e-05,allow
1,0.9999516,block_ip
1,0.9999286,block_ip
0,1.5963087e-05,allow
1,0.99971133,block_ip
0,1.5747335e-05,allow
1,0.9999429,block_ip
0,3.611268e-05,allow
1,0.9998739,block_ip
1,0.9998348,block_ip
0,3.5097713e-05,allow
1,0.9998833,block_ip
0,1.4706338e-05,allow
0,0.00020081166,allow
1,0.9996623,block_ip
0,2.571099e-05,allow
1,0.9998945,block_ip
1,0.9998696,block_ip
1,0.9996387,block_ip
1,0.9999436,block_ip
0,1.6300046e-05,allow
1,0.9997818,block_ip
1,0.999742,block_ip
0,1.8141423e-05,allow
1,0.9999558,block_ip
0,9.132407e-06,allow
0,3.9918847e-05,allow
1,0.99943453,block_ip
1,0.99956805,block_ip
0,1.07609785e-05,allow
0,5.9839516e-05,allow
0,0.00036283766,allow
1,0.9998616,block_ip
1,0.9999536,block_ip
0,2.254237e-05,allow
0,2.1773241e-05,allow
1,0.99991524,block_ip
1,0.9999453,block_ip
0,0.00085667043,allow
0,3.6220394e-05,allow
1,0.99952435,block_ip
0,8.2590435e-05,allow
1,0.99988806,block_ip
1,0.99992967,block_ip
0,2.574544e-05,allow
1,0.99985325,block_ip
1,0.9999491,block_ip
0,8.146827e-05,allow
0,2.1236205e-05,allow
1,0.99981457,block_ip
0,0.0011937773,allow
0,0.004795688,allow
0,6.0854636e-05,allow
0,1.2977825e-05,allow
1,0.99996126,block_ip
0,3.2210482e-05,allow
0,0.002476716,allow
1,0.9997608,block_ip
0,1.8314402e-05,allow
0,0.00026702773,allow
0,3.713932e-05,allow
0,9.441449e-06,allow
0,5.802937e-05,allow
1,0.99995124,block_ip
1,0.9999622,block_ip
1,0.99993503,block_ip
0,1.646388e-05,allow
0,2.4290672e-05,allow
1,0.99996257,block_ip
1,0.9999491,block_ip
0,1.8469504e-05,allow
0,6.248497e-05,allow
0,1.967593e-05,allow
0,1.0483962e-05,allow
1,0.9993881,block_ip
1,0.99979883,block_ip
0,1.2512551e-05,allow
0,3.0671643e-05,allow
1,0.9999342,block_ip
1,0.99995387,block_ip
0,1.9266483e-05,allow
1,0.9999726,block_ip
1,0.9999509,block_ip
1,0.9999517,block_ip
1,0.99988854,block_ip
1,0.9999422,block_ip
1,0.9994673,block_ip
0,7.752573e-06,allow
1,0.9999578,block_ip
1,0.9995988,block_ip
1,0.9999658,block_ip
1,0.9999156,block_ip
1,0.99988663,block_ip
0,4.767319e-05,allow
0,7.557736e-05,allow
1,0.99996936,block_ip
0,2.1255513e-05,allow
0,3.485898e-05,allow
0,1.33656295e-05,allow
0,1.4188089e-05,allow
0,0.000103705475,allow
1,0.99995387,block_ip
0,7.4285244e-06,allow
0,2.7185823e-05,allow
1,0.99979705,block_ip
0,1.0858842e-05,allow
1,0.9999455,block_ip
1,0.99976104,block_ip
1,0.9997758,block_ip
0,8.630462e-06,allow
0,5.863766e-05,allow
1,0.9998853,block_ip
1,0.99983597,block_ip
1,0.99987984,block_ip
0,9.433551e-05,allow
1,0.999808,block_ip
1,0.9993351,block_ip
0,1.0419343e-05,allow
1,0.9999517,block_ip
1,0.9999039,block_ip
1,0.99983716,block_ip
1,0.9999286,block_ip
0,0.0007631705,allow
1,0.9999616,block_ip
0,4.416101e-05,allow
0,2.649413e-05,allow
1,0.9998523,block_ip
0,7.537698e-05,allow
0,1.5476713e-05,allow
0,1.939958e-05,allow
1,0.99989486,block_ip
1,0.9999088,block_ip
0,0.00010168025,allow
0,3.0591807e-05,allow
0,8.4771746e-05,allow
1,0.99994504,block_ip
0,1.7383305e-05,allow
1,0.99986815,block_ip
0,2.5067673e-05,allow
1,0.99996424,block_ip
0,0.0001112118,allow
1,0.99992037,block_ip
1,0.9999094,block_ip
0,7.919444e-05,allow
0,0.00013978822,allow
1,0.99755114,block_ip
0,1.2390883e-05,allow
1,0.9999312,block_ip
1,0.99976796,block_ip
0,6.9532914e-05,allow
0,5.9005066e-05,allow
0,2.3890361e-05,allow
0,3.377154e-05,allow
1,0.99978644,block_ip
0,2.5080682e-05,allow
1,0.99995685,block_ip
0,1.4722377e-05,allow
1,0.9997203,block_ip
1,0.9999598,block_ip
1,0.9996635,block_ip
0,2.2772072e-05,allow
0,2.6492007e-05,allow
0,1.6892876e-05,allow
1,0.9998822,block_ip
0,2.1046486e-05,allow
1,0.99826187,block_ip
0,1.0518232e-05,allow
